url,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
https://www.radioplayer.co.uk,28,www.radioplayer.co.uk,21,0,uk,100.0,0.857142857,0.028555,0.061505416,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,734,8932,1,radioplayerco,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,3,32,1,16,1
https://www.vitala.be,20,www.vitala.be,13,0,be,100.0,1.0,0.0033189,0.051138878,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,840,813,1,vitala,100.0,100.0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,13,45,6,41,1
https://namxingrid.com/45644613d/osma.php?aa=wahre&session=6e616d78696e677269642e636f6d,87,namxingrid.com,14,0,com,12.90578433,1.0,0.5229071,0.034291697,3,0,0,0,0.0,41,0.471,30,0.345,2,1,0,5,0.092,1,11,95,1,namxingrid45644613dosmaphp?aa=wahre&session=6e616d78696e677269642e636f6d,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.remackeltrailers.com,31,www.remackeltrailers.com,24,0,com,100.0,1.0,0.5229071,0.066856102,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,2243,9381,1,remackeltrailers,100.0,100.0,1,1,1,0,0,1,0,7,0,1,1,1,1,0,1,0,1,19,25,34,103,0,100,1
https://www.ktvb.com,19,www.ktvb.com,12,0,com,100.0,1.0,0.5229071,0.046661549,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,3174,65862,1,ktvb,100.0,100.0,1,0,1,1,0,1,0,12,0,0,1,1,0,0,1,0,1,152,2,13,199,3,136,1
http://www.alldogspoop.net,25,www.alldogspoop.net,19,0,net,60.44444444,1.0,0.0384199,0.060421489,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,9,87,1,alldogspoop,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://project2e-c3669.web.app/,31,project2e-c3669.web.app,23,0,app,61.09010712,0.631578947,0.001502,0.041748995,3,1,0,0,0.0,15,0.484,5,0.161,0,0,0,3,0.097,1,108,8125,1,project2e-c3669web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
http://www.zagoradesertcamp.com,30,www.zagoradesertcamp.com,24,0,com,59.04761905,1.0,0.5229071,0.064385369,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,9,83,1,zagoradesertcamp,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://t25ore.webwave.dev/,26,t25ore.webwave.dev,18,0,dev,70.43534763,0.714285714,0.0009613,0.047417636,3,1,0,0,0.0,14,0.538,2,0.077,0,0,0,2,0.077,1,66,3018,1,t25orewebwave,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
https://www.aussiecampfirekitchens.com,37,www.aussiecampfirekitchens.com,30,0,com,100.0,1.0,0.5229071,0.060710383,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,3779,2687,0,0,0.0,0.0,0,0,1,0,0,0,0,19,0,1,0,0,1,1,1,0,1,63,4,27,159,0,22,1
https://www.houseoftravel.net,28,www.houseoftravel.net,21,0,net,100.0,1.0,0.0384199,0.060634597,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,642,1447,1,houseoftravel,100.0,100.0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,21,12,9,66,6,120,1
http://www.nodescamp.com,23,www.nodescamp.com,17,0,com,70.24513948,1.0,0.5229071,0.068318261,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.aylesburyfriars.co.uk,32,www.aylesburyfriars.co.uk,25,0,uk,100.0,0.888888889,0.028555,0.05332818,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,1387,559,1,aylesbryfriarsco,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,5,0,1,0,0,11,1
https://www.wilmingtonfavs.com,29,www.wilmingtonfavs.com,22,0,com,100.0,1.0,0.5229071,0.055055716,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2931,1084,1,wilmingtonfavs,100.0,100.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,5,5,301,0,6,1
https://www.bewellsolutions.com,30,www.bewellsolutions.com,23,0,com,100.0,1.0,0.5229071,0.061198773,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,985,9493,1,bewellsolutions,100.0,100.0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,6,5,64,24,3,26,1
https://file-share-from-lisa-open-view.web.app/,47,file-share-from-lisa-open-view.web.app,38,0,app,33.85272847,0.176470588,0.001502,0.055195759,3,1,0,0,0.0,31,0.66,0,0.0,0,0,0,8,0.17,1,108,8125,1,file-share-from-lisa-open-viewweb,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://www.ischiaglobal.com,27,www.ischiaglobal.com,20,0,com,100.0,1.0,0.5229071,0.061161794,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,7211,13504,1,ischiaglobal,100.0,100.0,0,1,1,0,0,0,0,3,0,1,1,1,1,0,0,0,1,71,9,12,152,18,192,1
https://www.layoutindex.com,26,www.layoutindex.com,19,0,com,100.0,1.0,0.5229071,0.057437919,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2233,3085,1,layoutindex,100.0,100.0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,77,3,11,94,5,102,1
https://www.bigliettoveloce.it,29,www.bigliettoveloce.it,22,0,it,100.0,1.0,0.012178,0.062118173,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1380,569,1,bglettoveloce,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68,8,13,115,5,0,1
http://www.whatsappweb.net,25,www.whatsappweb.net,19,0,net,81.11111111,1.0,0.0384199,0.048361003,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.tevin-vincent.com,28,www.tevin-vincent.com,21,0,com,100.0,0.615384615,0.5229071,0.061310726,3,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,5869,3976,1,tevin-vincent,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,70,83,20,210,237,31,1
https://file-point-0utlook.firebaseapp.com/,42,file-point-0utlook.firebaseapp.com,34,0,com,52.1898171,0.433333333,0.5229071,0.057112507,3,1,0,0,0.0,29,0.69,1,0.024,0,0,0,4,0.095,1,45,117,1,file-point-0utlookfirebaseapp,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.cheerfullymade.com,29,www.cheerfullymade.com,22,0,com,100.0,1.0,0.5229071,0.057620568,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2205,8520,1,cheerfullymade,100.0,100.0,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,51,4,19,135,0,26,1
http://www.talentztech.com,25,www.talentztech.com,19,0,com,87.33333333,1.0,0.5229071,0.0617698,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,15,155,1,talentztech,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://bmscbo.bmscbo.repl.co/?gclid=eaiaiqobchmik6_8ursg_givatwrch1epaymeamyasaaegllh_d_bwe,92,bmscbo.bmscbo.repl.co,21,0,co,10.90269441,0.388888889,0.0059772,0.049240091,2,2,0,0,0.0,71,0.772,3,0.033,1,1,0,8,0.109,1,198,869,1,bmscbobmscborepl?gclid=eaiaiqobchmik6_8ursg_givatwrch1epaymeamyasaaegllh_d_bwe,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
https://www.pulainfo.hr,22,www.pulainfo.hr,15,0,hr,100.0,1.0,0.0005731,0.049227077,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2138,9381,1,pulainfo,100.0,100.0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,89,14,25,134,11,144,1
https://www.obenschools.org,26,www.obenschools.org,19,0,org,100.0,1.0,0.0799628,0.068640538,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3128,60001,1,obenschools,100.0,100.0,1,0,1,0,0,0,0,3,0,1,0,1,0,0,1,1,1,30,15,24,153,9,20,1
https://www.msc.usff.navy.mil,28,www.msc.usff.navy.mil,21,0,mil,100.0,0.384615385,0.0002984,0.045825652,3,3,0,0,0.0,13,0.464,0,0.0,0,0,0,3,0.107,1,1725,10609,1,mscusffnavy,0.0,0.0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,31,8,15,95,1,85,1
https://www.besttickets.com,26,www.besttickets.com,19,0,com,100.0,1.0,0.5229071,0.06196755,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,725,1470,1,besttickets,100.0,100.0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,38,1,7,58,0,13,1
https://www.societe-des-avis-garantis.fr,39,www.societe-des-avis-garantis.fr,32,0,fr,100.0,0.36,0.0141483,0.061502369,2,1,0,0,0.0,23,0.59,0,0.0,0,0,0,4,0.103,1,1075,8047,1,societe-des-avis-garantis,100.0,100.0,1,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,1,49,21,28,67,0,83,1
https://wwwihb-cmactacna.com/1675951797/cliente/login,52,wwwihb-cmactacna.com,20,0,com,25.53030303,0.625,0.5229071,0.044476775,3,0,0,0,0.0,29,0.558,10,0.192,0,0,0,5,0.096,1,2,61,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.tdcommons.org,24,www.tdcommons.org,17,0,org,100.0,1.0,0.0799628,0.069446998,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,525,728,1,tdcommons,100.0,100.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,7,10,34,0,41,1
https://www.cpha.ca,18,www.cpha.ca,11,0,ca,100.0,1.0,0.0101825,0.055192986,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1067,792,1,pha,75.0,75.0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,27,3,13,175,10,28,1
https://www.financierworldwide.com,33,www.financierworldwide.com,26,0,com,100.0,1.0,0.5229071,0.058994634,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,2201,12575,1,financierworldwide,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,48,2,17,81,0,50,1
http://sebatrust.sethia.co.in,29,sebatrust.sethia.co.in,22,0,in,49.73050665,0.526315789,0.0050842,0.061793722,2,2,0,0,0.0,19,0.655,0,0.0,0,0,0,3,0.103,0,9,105,1,sebatrustsethiaco,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.jetico.com,21,www.jetico.com,14,0,com,100.0,1.0,0.5229071,0.070496749,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1089,4319,1,jeti,66.66666667,66.66666667,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,1,0,70,2,9,101,0,39,1
https://suspensiony.bloqueousuario.repl.co/,43,suspensiony.bloqueousuario.repl.co,34,0,co,36.57933762,0.483870968,0.0059772,0.058847523,2,2,0,0,0.0,31,0.721,0,0.0,0,0,0,4,0.093,1,198,869,1,suspensionybloqueousuariorepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
http://www.sssmar.welco.live,27,www.sssmar.welco.live,21,0,live,48.75048058,0.583333333,0.0003718,0.057698401,4,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,8,41,1,sssmarwelco,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://sbi-7b77h.firebaseapp.com/,33,sbi-7b77h.firebaseapp.com,25,0,com,66.52307692,0.666666667,0.5229071,0.047178377,3,1,0,0,0.0,19,0.576,3,0.091,0,0,0,3,0.091,1,3,2356,1,sbi-7b77hfirebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
https://www.descobreixmenorca.com,32,www.descobreixmenorca.com,25,0,com,100.0,1.0,0.5229071,0.068146865,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,836,8047,1,desbreixmenorca,0.0,0.0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,31,15,17,178,9,186,1
http://bestbuyfocusfeatures.com/,32,bestbuyfocusfeatures.com,24,0,com,57.52777778,1.0,0.5229071,0.055896859,3,0,0,0,0.0,23,0.719,0,0.0,0,0,0,2,0.062,0,193,178,1,bestbuyfocusfeatures,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,9,0
https://www.unipi.it,19,www.unipi.it,12,0,it,100.0,1.0,0.012178,0.050704284,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1170,1646,1,unp,0.0,0.0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,18,25,14,114,1,39,1
https://www.islamichina.com,26,www.islamichina.com,19,0,com,100.0,1.0,0.5229071,0.064809334,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,896,747,1,islamichina,100.0,100.0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,23,14,14,71,0,65,1
http://njacqu.com/f/f031,24,njacqu.com,10,0,com,42.94502115,1.0,0.5229071,0.037313734,3,0,0,0,0.0,11,0.458,3,0.125,0,0,0,3,0.125,0,9,97,1,njacquff031,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.nextag.com,21,www.nextag.com,14,0,com,100.0,1.0,0.5229071,0.061353208,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,369,235,1,nextag,100.0,100.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,4,5,1,0,5,1
https://www.lowrance.com,23,www.lowrance.com,16,0,com,100.0,1.0,0.5229071,0.069491501,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2833,1079,1,lowrance,100.0,100.0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,0,63,1,15,158,0,11,1
http://findmyi.cloud/,21,findmyi.cloud,13,0,cloud,67.87827557,1.0,0.0001819,0.04870126,5,0,0,0,0.0,12,0.571,0,0.0,0,0,0,2,0.095,0,9,72,1,findmyi,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://aijsdisjda912.z13.web.core.windows.net/,47,aijsdisjda912.z13.web.core.windows.net,38,0,net,65.08985013,0.411764706,0.0384199,0.044511887,3,4,0,0,0.0,28,0.596,5,0.106,0,0,0,6,0.128,1,2,321,1,aijsdisjda912z13webcorewindows,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.asumi.online,22,www.asumi.online,16,0,online,73.3974359,1.0,0.0008457,0.061767966,6,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,3,162,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.nok.se,17,www.nok.se,10,0,se,100.0,1.0,0.0040185,0.057888161,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,3979,547,1,nok,100.0,100.0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,101,1,11,414,3,47,1
https://www.obtainingbliss.com,29,www.obtainingbliss.com,22,0,com,100.0,1.0,0.5229071,0.059194146,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,652,10502,1,obtainingbliss,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,13,22,18,111,0,120,1
https://www.showbie.com,22,www.showbie.com,15,0,com,100.0,1.0,0.5229071,0.060394117,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,511,402,1,showbie,100.0,100.0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,10,1,17,38,0,44,1
http://www.techyoun.com,22,www.techyoun.com,16,0,com,81.81818182,1.0,0.5229071,0.062185987,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.2fff5496.ngrok.io,27,www.2fff5496.ngrok.io,21,0,io,62.78354479,0.714285714,0.0129268,0.02708165,2,2,0,0,0.0,9,0.333,5,0.185,0,0,0,2,0.074,0,4,64,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.films-de-force-majeure.com,37,www.films-de-force-majeure.com,30,0,com,100.0,0.363636364,0.5229071,0.061748878,3,1,0,0,0.0,21,0.568,0,0.0,0,0,0,4,0.108,1,1231,18172,1,films-de-force-majeure,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,23,20,35,157,4,168,1
https://www.econstatement.org,28,www.econstatement.org,21,0,org,100.0,1.0,0.0799628,0.072499852,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,504,13543,1,econstatement,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,5,2,12,35,0,7,1
https://www.spl.usace.army.mil,29,www.spl.usace.army.mil,22,0,mil,100.0,0.428571429,0.0002984,0.057052189,3,3,0,0,0.0,14,0.483,0,0.0,0,0,0,3,0.103,1,2999,6230,1,splusacearmy,0.0,0.0,1,1,1,0,0,0,0,4,0,1,0,1,0,1,0,0,0,16,8,12,224,0,227,1
http://www.weither.oss-ap-southeast-5.aliyuncs.com,49,www.weither.oss-ap-southeast-5.aliyuncs.com,43,0,com,53.5962154,0.314285714,0.5229071,0.058122383,3,3,0,0,0.0,31,0.633,1,0.02,0,0,0,6,0.122,0,10,62,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://vescovescki.web.app/,27,vescovescki.web.app,19,0,app,51.57894737,0.8,0.001502,0.052595393,3,1,0,0,0.0,17,0.63,0,0.0,0,0,0,2,0.074,1,16,110,1,vescovesckiweb,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
http://www.xprswebsite.com/free/srv4/service2/?=11773,52,www.xprswebsite.com,19,0,com,36.78215472,1.0,0.5229071,0.047277545,3,1,0,0,0.0,28,0.538,6,0.115,1,1,0,5,0.135,0,9,61,1,xprswebsitefreesrv4service2?=1177,0.0,97.05882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.q106.com,19,www.q106.com,12,0,com,100.0,1.0,0.5229071,0.030214481,3,1,0,0,0.0,3,0.158,3,0.158,0,0,0,1,0.053,1,3895,17895,1,q106,100.0,100.0,0,1,1,0,0,0,0,6,0,1,1,1,0,0,1,0,1,90,53,78,169,17,280,1
https://www.digitalbossladies.com,32,www.digitalbossladies.com,25,0,com,100.0,1.0,0.5229071,0.059947874,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1708,7965,1,digitalbossladies,100.0,100.0,1,1,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,35,21,29,39,4,68,1
https://www.caitlingreen.org,27,www.caitlingreen.org,20,0,org,100.0,1.0,0.0799628,0.066278638,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2328,15163,1,caitlingreen,100.0,100.0,1,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,1,36,3,4,148,0,165,1
https://crbnlnuevaingreso.jimdosite.com/,40,crbnlnuevaingreso.jimdosite.com,31,0,com,53.88917794,0.666666667,0.5229071,0.060413061,3,1,0,0,0.0,29,0.725,0,0.0,0,0,0,3,0.075,1,88,2863,1,crbnlnuevaingresojimdosite,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
https://steamcommuniily.ru/profiles/76562226909969959,53,steamcommuniily.ru,18,0,ru,29.77348363,1.0,0.0180132,0.035270241,2,0,0,0,0.0,25,0.472,17,0.321,0,0,0,3,0.057,1,2,289,1,steamcommuniilyprofiles76562226909969959,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.trendpunjabi.com,27,www.trendpunjabi.com,20,0,com,100.0,1.0,0.5229071,0.054093441,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,10650,32259,1,trendpunjabi,100.0,100.0,0,1,1,1,0,1,0,6,0,1,1,1,0,0,0,0,1,13,12,19,118,2,127,1
http://www.jklf.nowurl.fun,25,www.jklf.nowurl.fun,19,0,fun,42.11111111,0.636363636,0.0001194,0.036132583,3,2,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,8,41,1,jklfnowurl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.pelleaneigeleducetfils.ca,36,www.pelleaneigeleducetfils.ca,29,0,ca,43.92615385,1.0,0.0101825,0.0600928,2,1,0,0,0.0,24,0.667,0,0.0,0,0,0,1,0.028,0,2,45,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://ipfs.io/ipfs/qmwdn8ekbvw3jv6m1yxy7teqn5xhvrecfxobnyujjzofgz,66,ipfs.io,7,0,io,13.83702001,1.0,0.0129268,0.032457009,2,0,0,0,0.0,49,0.742,6,0.091,0,0,0,3,0.045,1,9,75,1,ipfsipfsqmwdn8ekbvw3jv6m1yxy7teqn5xhvrecfxobnyujjzofg,0.0,98.14814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.ad-iran.xyz,21,www.ad-iran.xyz,15,0,xyz,70.79889807,0.714285714,0.0017496,0.049172591,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,2,0.095,0,61,500,1,ad-iran,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,1,0
http://www.eserkafes.com,24,www.eserkafes.com,17,0,com,69.39983094,1.0,0.5229071,0.065928896,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.canadim.com,22,www.canadim.com,15,0,com,100.0,1.0,0.5229071,0.069310107,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2382,9381,1,canadim,100.0,100.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,20,5,13,314,0,315,1
https://www.scgsgenealogy.com,28,www.scgsgenealogy.com,21,0,com,100.0,1.0,0.5229071,0.061401907,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,341,234,1,scgsgenealogy,100.0,100.0,1,0,1,0,0,0,0,4,0,1,1,1,0,0,1,0,0,19,2,5,1,0,25,1
https://www.isapirewrite.com,27,www.isapirewrite.com,20,0,com,100.0,1.0,0.5229071,0.064025898,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,202,900,1,isapirewrite,100.0,100.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,7,4,0,35,1
https://www.tomrichmond.com,26,www.tomrichmond.com,19,0,com,100.0,1.0,0.5229071,0.066787355,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,606,10982,1,tomrichmond,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,5,23,24,77,0,83,1
https://www.oraltradition.org,28,www.oraltradition.org,21,0,org,100.0,1.0,0.0799628,0.068250795,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,718,1829,1,altradition,84.61538462,84.61538462,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,15,19,24,0,57,1
https://www.ilovecopper.com,26,www.ilovecopper.com,19,0,com,100.0,1.0,0.5229071,0.06622993,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,4773,4902,1,ilovepper,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,150,8,10,17,4,11,1
http://www.kuerennkaycaato-co-jp.kuerccnkayccata.nbejzl.top/ai/?authenticated=true&amp;amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;amp;ref_=rhf_custrec_signin6db9a5bfbc1df3d08aee182258237276bd684384,307,www.kuerennkaycaato-co-jp.kuerccnkayccata.nbejzl.top,52,0,top,3.059947232,0.363636364,0.0002752,0.048780014,3,3,0,0,0.0,215,0.7,26,0.085,5,2,0,48,0.179,0,474,780,1,kuerennkaycaato-co-jpkuerccnkayccatanbejzlai?authenticated=true&amp;amp;amp;amp;amp;amp;openidgpsigninx&amp;amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;amp;ref_=rhf_custrec_signin6db9a5bfbc1df3d08aee182258237276bd684384,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,2,1,0,0,0,0
